"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔不動產、廠房及設備比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力-平均收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-不動產、廠房及設備週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-權益報酬率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投<br>資比率(%)"
"2227","裕日車",20.22,2828.77,440.00,419.97,305.01,79.93,4.56,"NA","NA",26.41,0.99,7.17,9.03,68.33,7.22,5.57,-26.65,-4.79,-6.59
"2228","劍麟",23.35,335.40,567.43,391.08,61.46,3.99,91.47,3.27,111.62,2.74,0.78,11.43,15.21,103.45,14.50,9.51,66.75,84.92,1.41
"2231","為升",52.47,260.92,153.45,119.80,10.38,2.73,133.69,2.55,143.13,1.77,0.42,5.24,9.56,48.95,11.12,3.37,0.62,35.64,-5.92
"2233","宇隆",33.38,204.43,211.13,146.82,53.75,4.41,82.76,2.66,137.21,1.73,0.65,11.84,17.22,130.49,17.98,10.96,56.95,89.75,8.34
"2236","百達-KY",75.49,108.00,102.20,83.50,9.17,0.93,392.47,1.61,226.70,1.44,0.30,6.00,16.79,66.07,18.27,7.38,0.47,37.77,0.36
"2239","英利-KY",52.53,175.70,133.23,91.93,1.12,3.35,108.95,3.51,103.98,1.70,0.57,0.71,0.07,3.29,0.06,-0.09,7.90,85.92,3.57
"2241","艾姆勒",37.98,174.20,473.50,348.09,-13.35,3.22,113.35,1.96,186.22,0.54,0.26,-8.40,-14.50,-20.38,-33.02,-1.98,-53.76,-40.75,-4.31
"2243","宏旭-KY",76.91,228.81,119.47,59.19,2.04,2.96,123.31,1.14,320.17,3.93,0.59,1.28,2.35,4.32,0.88,0.24,15.35,210.03,17.84
"2247","汎德永業",42.41,292.31,190.84,91.61,63.95,126.46,2.88,8.83,41.33,10.80,2.54,8.66,14.80,300.27,3.35,23.93,7.74,106.49,-5.80
"2248","華勝-KY",52.50,504.13,153.55,129.23,44.50,1.82,200.54,3.52,103.69,9.14,0.87,11.61,24.51,84.39,13.00,6.42,27.95,67.89,21.43
"2250","IKKA-KY",46.40,340.68,225.41,194.22,21.30,3.78,96.56,7.96,45.85,4.90,0.98,5.41,10.30,84.50,5.23,6.17,40.93,153.36,7.54
"2254","巨鎧精密-創",52.00,122.72,51.59,30.72,-2.26,14.46,25.24,3.49,104.58,0.40,0.26,-1.94,-6.27,-13.28,-10.66,-1.06,1.86,44.90,0.77
"2258","鴻華先進-創",17.51,465.13,304.89,222.00,-533.62,43.82,8.32,6.28,58.12,3.37,0.41,-10.18,-11.80,-14.21,-25.08,-1.23,"NA","NA","NA"
"2301","光寶科",55.58,515.63,156.78,130.09,11.31,3.94,92.63,3.81,95.80,7.38,0.70,6.67,13.64,66.61,8.72,5.21,11.51,118.44,1.48
"2302","麗正",30.68,300.50,133.25,115.18,617.87,6.54,55.81,3.68,99.18,1.38,0.30,5.05,6.96,9.36,16.57,0.75,26.82,321.51,8.48
"2303","聯電",33.68,155.42,252.03,200.45,34.21,7.38,49.45,4.38,83.33,0.90,0.41,8.58,12.81,44.84,20.28,3.80,124.73,94.49,3.87
"2305","全友",21.44,714.52,565.02,518.10,16.88,9.54,38.25,3.46,105.49,1.87,0.24,2.13,2.50,2.98,8.10,0.14,76.48,556.50,6.16
"2308","台達電",47.44,285.31,204.18,145.70,3416.43,4.94,73.88,2.90,125.86,3.94,0.85,7.37,16.41,197.55,8.36,13.56,47.87,97.44,13.74
"2312","金寶",67.85,243.63,142.75,101.62,3.12,4.64,78.66,7.29,50.06,6.28,1.41,3.05,6.64,20.55,1.46,1.11,8.40,45.59,4.60
"2313","華通",47.84,154.01,166.00,134.27,1447.77,4.28,85.28,7.37,49.52,1.99,0.88,7.26,13.37,59.31,7.72,4.69,34.87,108.96,7.42
"2314","台揚",79.46,331.19,91.41,34.73,-15.15,2.81,129.89,0.88,414.77,3.18,0.35,-22.77,-85.04,-44.60,-68.63,-4.55,3.70,6.90,6.03
"2316","楠梓電",34.06,531.42,210.62,173.72,16.34,3.51,103.98,4.48,81.47,1.39,0.23,5.62,8.27,56.63,23.33,4.28,6.33,26.50,0.25
"2317","鴻海",57.87,473.44,155.22,115.59,7.05,6.70,54.47,8.01,45.56,15.90,1.65,4.80,9.71,152.53,2.50,11.01,7.63,64.57,3.27
"2321","東訊",65.88,686.24,101.65,83.08,0.35,4.53,80.57,2.63,138.78,6.56,0.47,0.00,-3.72,-5.60,-2.67,-1.09,7.27,120.99,8.61
